1,502.3300,212.4550,19.9220,41.6480,0.03658492
1,370.0030,202.7680,22.6000,44.4990,0.03585266
1,123.9650,203.6010,23.8230,41.8330,0.01197410
2,528.1200,222.7180,23.5050,50.2160,0.25511515
2,71.7040,211.2710,26.6192,49.6190,0.03628834
2,367.0440,208.8040,24.4370,48.4300,0.03257646
3,561.5170,232.4190,23.4390,52.4460,0.38678911
3,577.2990,237.2470,21.7990,46.7510,0.02977509
3,357.5810,210.1920,29.3410,57.4180,0.01765842
3,260.4820,207.4190,22.8350,35.9760,0.01186543
3,24.9199,217.7830,28.5014,50.8460,0.01100857
4,252.1990,205.3790,22.4450,36.7080,0.03629056
4,66.2081,209.2460,24.3067,45.9510,0.02719658
4,118.6750,170.6340,27.9480,61.5490,0.01438743
4,362.5700,207.2460,32.1740,66.6890,0.01081953
5,322.6590,107.3560,35.9880,78.1230,0.01596863
5,266.7750,205.9330,22.2370,35.2730,0.01336757
6,288.6060,205.3330,22.8710,37.0280,0.01723578
7,296.9120,196.1330,23.4630,38.7950,0.02531544
7,90.2454,150.6520,32.1876,67.8690,0.01621271
7,459.7070,194.7570,28.5650,68.4400,0.01602624
8,10.0911,116.4460,37.0278,87.2500,0.03195136
8,284.3680,189.7970,22.8210,37.6020,0.02461022
8,363.9640,194.8020,21.3240,43.4380,0.01069153
9,581.5510,226.4620,31.4830,65.5510,0.05480649
9,346.3820,77.0298,33.8430,61.7702,0.01655808
9,11.4600,127.9500,36.9938,94.7240,0.01548472
9,580.5600,196.4090,30.6370,70.7700,0.01521913
10,128.0600,205.3530,26.6830,50.4590,0.01344550
11,594.3880,137.7570,34.6660,80.4450,0.04053614
11,398.9810,114.2890,35.1180,76.1170,0.01784074
12,292.2300,195.4560,24.4300,43.3100,0.08075617
12,394.0320,205.2910,23.6520,46.0320,0.06791520
13,460.1560,211.9140,21.7670,40.9130,0.04665988
13,470.5560,207.6920,22.5000,46.6920,0.03630104
13,292.9860,194.7990,24.0860,38.3200,0.02480446
13,71.9676,198.4610,27.2068,50.5180,0.01509513
13,383.3680,193.3330,203.7360,49.4080,0.01280779
13,448.3020,202.1840,47.6000,52.0210,0.01246784
14,488.8610,212.7420,22.8900,47.1060,0.22189248
14,573.1850,191.6580,29.1010,74.2640,0.04922399
14,24.0164,200.4040,31.4438,58.7870,0.04473136
14,190.9370,193.4240,21.7610,42.0010,0.03027771
14,564.1360,198.0310,45.4870,113.3700,0.01405389
14,288.8210,196.5530,24.7770,38.3460,0.01296323
15,122.7930,198.4080,25.7490,48.3790,0.05831717
15,528.7660,214.7800,27.2320,56.2120,0.04297545
15,289.2650,192.5270,23.9040,41.4070,0.01977194
16,575.9190,225.7150,24.1180,53.8350,0.41707724
16,441.8200,215.5790,21.4270,40.7580,0.01426109
16,330.4470,136.3820,33.9790,98.8070,0.01155668
17,444.4240,203.2470,20.0330,42.2580,0.26510414
17,461.7670,203.8710,19.5310,40.6210,0.11424617
17,279.9920,187.2350,25.5850,41.3860,0.04058388
17,423.2400,197.4270,156.7970,52.1310,0.01718197
17,495.6960,200.2470,22.3570,40.9900,0.01486200
17,523.4690,206.7710,21.8200,41.9590,0.01299754
17,566.7670,211.7160,31.4240,78.0420,0.01279591
17,82.2770,188.8750,25.8120,48.7990,0.01240788
17,445.8750,201.7410,56.3940,46.1090,0.01222074
18,452.0660,218.0460,21.1180,43.6330,0.38863340
18,467.1290,216.1240,20.6780,42.9980,0.32627153
18,270.4480,197.4660,25.0770,45.7880,0.07455327
18,53.8198,205.1970,26.5480,53.3660,0.04518643
18,548.8990,218.4860,23.6630,46.0890,0.03932830
18,572.6310,233.9360,21.1480,38.9380,0.02775429
18,507.1500,214.0220,23.9010,44.4560,0.02085976
18,439.1530,214.2250,200.8470,52.2810,0.01605531
18,1.0000,145.3690,31.3146,76.7780,0.01212281
19,465.3760,218.3190,21.2030,46.6510,0.54903775
19,483.5650,216.2610,21.4820,46.3040,0.47852004
19,473.6990,215.7950,21.4530,46.2220,0.31159988
19,265.7680,196.3420,25.5770,47.6670,0.10580762
19,372.7490,221.9320,22.9790,46.2530,0.04578874
19,31.7681,205.1950,22.3889,45.8520,0.02968085
19,1.8497,200.4930,75.1752,60.8260,0.01377427
19,1.0000,204.5500,27.7689,73.2480,0.01354790
19,393.6310,210.3190,197.2170,48.4380,0.01143353
20,490.1580,221.6500,23.1390,50.8410,0.69547004
20,514.9070,218.9730,24.6500,50.2460,0.68179643
20,385.6550,215.9230,25.0560,56.8610,0.13898046
20,264.6060,198.3080,26.2390,45.0380,0.05535512
20,440.4570,207.0420,21.0940,41.3620,0.02151216
20,314.3810,198.5800,22.6720,46.5490,0.01943637
21,541.4610,216.7640,26.9740,61.6790,0.81545573
21,575.3220,215.2400,26.0500,58.9740,0.73752683
21,414.5990,202.4530,27.1740,69.0660,0.07501441
21,393.0430,41.2066,30.9280,75.0694,0.05387197
21,563.8490,213.5270,26.4790,54.4780,0.01735353
21,273.9210,197.7550,23.9420,38.2990,0.01463772
21,50.2204,207.5050,24.4386,41.0740,0.01184361
22,454.4090,216.5500,22.5680,47.3720,0.23955737
22,489.3600,106.6850,38.6010,88.0570,0.01970374
22,443.8370,217.6090,20.9100,42.6850,0.01489513
22,433.8870,212.5440,52.1660,51.0760,0.01411521
22,435.3330,217.0840,19.8170,38.3150,0.01376343
22,356.5320,203.4070,22.8240,40.5810,0.01133009
22,273.1940,199.6410,143.3900,48.5380,0.01114425
23,520.2200,206.7330,30.3610,70.6840,0.79282355
23,551.5870,202.0230,21.9570,47.3940,0.06218559
23,481.4250,217.8840,22.1300,43.8670,0.04598576
23,500.7360,205.8080,72.6620,65.0970,0.01433444
23,487.1570,208.0890,29.6290,57.0550,0.01335009
23,533.8300,200.3670,26.9380,58.0240,0.01161852
24,547.5300,214.6660,25.4420,61.5800,0.69059509
24,570.4500,211.4490,27.2300,63.9780,0.39494255
24,615.1580,198.2050,23.3950,55.7660,0.19520831
24,559.6230,213.9210,25.8530,62.0870,0.07460105
24,499.7780,216.2860,24.2610,48.2600,0.01398984
24,299.1130,204.4170,126.9390,51.9420,0.01210645
24,336.5510,211.1370,22.1960,36.5930,0.01190481
24,95.7854,204.9110,27.1056,43.5840,0.01019007
25,326.1090,208.6960,22.1910,38.7520,0.22542062
25,385.5920,199.7280,24.7960,52.8520,0.05209218
25,300.4850,202.7230,150.1000,49.9750,0.03598797
25,339.0090,205.4040,19.8510,36.8420,0.01800790
25,45.9734,197.5070,29.9345,56.6690,0.01420085
25,71.8077,200.5790,26.1007,44.2080,0.01043224
