1,503.0512,213.2522,18.0536,42.1411,0.12698865
2,529.1219,224.2851,20.8807,47.9709,0.83398271
3,564.2303,233.7404,21.8639,51.0883,0.98514092
5,552.1976,224.4960,24.4659,49.8881,0.15663797
7,49.7276,114.1636,51.6205,114.1263,0.11485516
13,458.6833,209.5647,20.7809,44.8680,0.27480084
13,13.9664,199.7002,57.7323,57.0015,0.19077843
14,485.5388,215.5066,22.6797,43.5522,0.61197835
14,23.5405,211.0618,23.2994,43.9757,0.13415420
14,577.0422,188.2984,49.5192,67.6838,0.11247385
15,528.9784,217.1460,29.3220,77.6048,0.10095777
16,572.9164,226.2421,28.2542,51.6265,0.95330858
16,103.0663,211.1919,35.2466,49.7191,0.13602343
16,567.8053,165.1407,43.4565,115.5116,0.12042056
17,460.6635,203.9066,18.2021,39.2943,0.48690134
17,444.5890,205.4541,18.3726,41.4210,0.47942293
18,468.0621,215.4019,18.8854,41.7486,0.85872388
18,451.8338,215.9971,18.8352,44.0744,0.77943009
18,68.9192,211.0519,25.1414,49.1426,0.24995394
18,505.5922,213.8452,33.9500,40.1142,0.16678527
19,484.6466,215.6824,20.0030,45.3230,0.98948604
19,464.9083,216.0610,19.9065,46.3871,0.98749816
19,20.5766,203.6342,31.5690,61.7902,0.15626362
20,488.8770,220.8859,24.0559,48.5021,0.99865389
20,515.4803,218.8590,22.9412,48.5970,0.99656337
20,506.3026,222.4684,21.8065,45.2352,0.26041132
20,385.2390,218.6480,25.1206,51.1386,0.24597952
21,542.1163,214.8457,25.7826,60.7286,0.99986351
21,574.5331,213.7085,25.3233,59.1052,0.99984264
21,560.4822,218.9965,23.8866,50.2149,0.11161107
22,453.3826,215.1606,20.5991,46.9435,0.79677421
22,421.5554,213.2878,42.4557,82.5787,0.13499728
23,518.0120,210.2978,30.0554,71.2589,0.99812305
23,479.7264,209.6622,24.4338,50.2001,0.17284361
23,493.5998,202.2569,20.9904,60.2952,0.10975772
24,546.5247,217.6406,26.3147,59.1324,0.99524850
24,569.8491,216.4225,26.6483,61.0175,0.93979579
24,611.4917,194.7902,23.4585,52.4340,0.53263998
24,560.4839,219.2242,25.4954,56.6225,0.41398203
24,79.9334,205.0410,58.6819,42.4399,0.18074359
24,494.0580,222.5324,25.4150,41.4335,0.11864857
25,326.7052,207.4198,21.2717,41.1116,0.44707066
26,313.3883,214.8977,21.2917,41.0999,0.77269316
26,13.3369,215.3663,23.4818,54.8576,0.38187951
27,289.1076,218.1646,24.9699,44.3800,0.96423239
28,247.0107,212.4919,26.8932,54.9845,0.99932927
29,187.3944,210.3755,34.4130,70.0818,0.99518967
30,85.2277,216.5968,42.8922,84.2370,0.99838310
30,64.9322,212.1791,25.8219,50.7053,0.13668813
30,455.8125,191.5473,26.8517,53.3387,0.13230030
31,466.5932,173.3518,26.1832,58.0879,0.41778210
32,19.6522,217.3901,41.8939,54.5368,0.16876574
32,83.8812,193.1526,32.9677,49.2134,0.16111928
33,434.4839,209.2714,18.8842,48.6521,0.38553250
34,363.4322,206.7944,19.7189,40.0455,0.17604572
35,558.0717,216.7004,24.0470,58.8839,0.99944597
35,525.0101,218.1566,26.5107,55.5152,0.98142982
35,373.4801,208.5040,20.7768,43.4714,0.74859613
36,396.9532,213.6765,22.0142,46.4414,0.98156226
36,97.3416,203.6732,32.1007,32.9497,0.17620406
37,433.6350,214.3172,25.5421,57.7249,0.99986094
38,507.0069,221.0391,32.9239,85.0237,0.99909353
38,491.8155,224.2004,21.2808,41.4821,0.19220297
39,177.2237,208.0291,27.1381,42.3934,0.30589941
39,346.2792,216.4498,29.0028,45.8047,0.17384474
40,469.4238,202.6314,39.6278,110.5038,0.23740083
40,158.3100,212.1477,24.1058,42.5112,0.18367180
41,120.4201,217.0963,22.8555,41.3569,0.59884542
42,60.6437,208.5382,32.7584,56.8286,0.97893941
42,50.0242,216.3479,33.6281,58.7036,0.82967949
43,7.2567,219.9874,30.6751,63.4387,0.42653388
45,446.1163,206.0870,24.6409,47.5712,0.98998594
46,496.4209,214.4661,22.1514,53.8754,0.99888885
46,479.1084,215.3693,21.7558,58.3633,0.88872707
47,588.9061,192.2298,41.5767,118.8364,0.13578178
55,549.2651,218.1018,24.7482,50.2940,0.98938155
55,390.1396,213.8194,23.0484,45.5599,0.78601754
55,568.0349,217.3847,23.2156,54.4766,0.60147655
55,372.4607,210.0985,19.8075,41.0630,0.39292100
55,608.2876,205.9467,25.8187,50.9887,0.37818843
55,559.2043,212.9574,22.6712,55.4610,0.25937372
56,419.9942,218.9977,22.5378,50.6034,0.99489343
56,397.9746,217.6758,22.0609,53.8929,0.94746494
56,409.5868,219.6199,20.7835,51.4976,0.12878841
57,488.5021,225.5286,30.7955,72.5979,0.99839437
57,452.8201,218.1227,34.0621,79.4057,0.99797046
57,433.8403,207.7330,20.7310,46.7111,0.50083834
58,469.8510,209.5960,21.4879,46.4981,0.96961629
59,528.1982,204.8052,28.8332,64.0049,0.99972081
60,423.0149,197.4796,21.7064,45.0994,0.90356398
61,462.5374,197.8752,29.0222,68.1328,0.99934769
62,522.2578,196.8263,36.3275,83.6615,0.99922103
63,610.3098,165.1861,34.0151,98.0157,0.42521027
64,111.9588,203.2882,22.2643,38.0318,0.11906014
64,374.2254,208.1424,19.4626,44.4390,0.11864410
66,538.5134,191.5258,24.4717,49.6205,0.16372651
67,550.9747,186.4633,25.6145,51.7848,0.83604598
67,391.5007,213.1625,23.0209,42.2073,0.20842409
67,377.6778,212.1542,22.2082,45.5545,0.14394775
67,418.4797,206.1393,22.5460,45.8040,0.12867795
67,476.9483,189.5440,26.9862,62.8041,0.10081443
68,363.6688,210.9071,23.7640,51.8171,0.78292048
68,562.4622,185.3903,32.6543,69.0374,0.66036850
68,346.9002,216.5517,19.8911,46.5413,0.15466759
69,336.2331,213.2434,26.6815,49.0004,0.99477065
69,390.9380,214.0325,23.8636,51.4032,0.97354335
69,378.2645,213.5830,21.2862,57.6322,0.12411849
70,390.8260,213.8739,24.2722,52.2237,0.98227227
70,436.3318,202.9538,27.7631,59.1868,0.33115593
70,406.0546,211.3652,23.9650,53.5103,0.32515436
70,415.4833,208.8766,25.6568,54.9392,0.26669720
71,458.1599,215.5615,24.2699,56.1820,0.99702966
71,480.4963,211.8610,22.4908,51.4840,0.62466526
71,532.0298,205.5641,50.9286,134.3380,0.20712608
71,472.9348,215.8614,21.0301,52.0582,0.12741616
72,509.5151,215.7524,27.9487,55.9432,0.99784964
72,489.6116,226.4394,25.5839,46.4131,0.26001832
73,533.4301,220.1189,27.2926,54.7262,0.80335689
74,574.1225,235.0171,22.1500,50.4542,0.92044497
74,595.0667,228.6041,31.8330,53.9792,0.44922256
74,560.9644,229.9895,22.1606,49.9829,0.30054724
74,335.2789,232.3858,23.2800,56.4992,0.10911951
75,516.0740,226.0981,28.8348,62.6280,0.99394089
75,534.7632,237.1632,25.7949,53.4186,0.94099176
75,585.3630,228.7693,22.4683,46.8382,0.61156660
76,546.2142,219.5014,30.1878,65.3827,0.99531281
76,500.5252,219.9633,29.1666,59.8392,0.99307251
76,526.5187,225.8695,24.7832,63.7574,0.95580703
76,535.8356,229.4158,29.7559,53.0546,0.23692679
76,514.2189,229.6935,26.8388,53.3292,0.15133327
77,583.5161,230.1772,32.1527,74.5302,0.99911940
77,173.7741,213.0352,24.8336,55.0502,0.39896828
77,450.9132,229.1211,17.4921,31.1763,0.19306228
78,576.1984,226.8151,41.6064,101.4216,0.99798751
78,462.4644,225.1420,18.0853,36.2986,0.12646306
79,479.2677,217.9205,20.0738,41.1071,0.80358034
79,120.1498,201.6508,25.3028,51.8141,0.12664755
79,333.2428,208.2967,68.1944,43.9074,0.10292093
80,511.0847,210.4769,20.8598,49.8135,0.87977016
81,577.4984,216.3511,24.2655,58.5000,0.82020998
82,11.9982,141.4968,44.3325,106.8710,0.19233990
82,407.8426,205.6566,22.4961,47.2137,0.13084209
83,118.9223,201.2027,27.0357,48.1224,0.15838593
84,316.6154,234.3753,25.0905,61.2137,0.23051128
84,440.2357,232.3707,19.8070,47.0186,0.17866871
85,469.4857,211.2068,25.2341,51.2112,0.14894609
86,475.7619,203.4332,28.4639,70.8734,0.98858404
86,503.7368,205.6729,26.2591,66.3105,0.78980458
86,487.7035,206.3978,26.5141,64.5209,0.27736121
87,586.0108,206.8806,37.3259,84.3048,0.99935186
87,549.9873,206.9585,36.5580,91.8477,0.99912667
91,470.0034,222.3717,19.4779,46.7344,0.63777947
91,36.7951,110.0775,57.0990,151.4288,0.13784879
91,481.8121,220.5049,19.9488,50.6406,0.10167602
92,512.4229,217.4848,27.8951,56.1264,0.99940479
92,545.7786,213.3928,22.4017,50.0672,0.18691111
92,471.4923,216.7112,24.0219,50.4454,0.15580557
93,581.3638,217.3205,29.7872,80.0449,0.99688506
93,605.5351,224.4349,24.2319,56.4871,0.73196983
93,183.1693,171.8677,21.8959,38.4830,0.21608388
93,546.1276,223.3027,21.8729,47.5268,0.19244342
94,559.7264,219.0981,28.2719,66.9581,0.98702157
94,540.2857,222.5061,26.8401,61.3200,0.98519778
94,168.7701,165.4122,22.1696,41.2496,0.52136040
94,443.7585,195.0365,26.6575,69.6521,0.32762882
94,581.3422,216.2955,31.8701,72.3798,0.18619606
94,301.6262,187.8478,21.4573,41.8965,0.14938819
94,356.6093,197.8923,32.5574,41.9604,0.14289650
95,548.9593,218.7464,31.7831,78.5404,0.99862874
95,575.3839,215.8262,33.0003,83.8377,0.99473977
95,611.4316,221.0823,25.0460,56.1787,0.93380654
95,271.8340,183.4301,23.0840,44.8227,0.45370537
95,359.2635,202.8163,20.0338,43.1433,0.35342067
95,114.4408,151.2034,27.2130,40.2334,0.26504827
95,344.2771,198.8538,21.0221,47.8095,0.25773138
95,430.7417,190.7122,26.5741,70.9798,0.13342431
96,585.3962,216.2271,26.8037,61.6554,0.99871308
96,512.7888,212.3857,38.1875,100.1763,0.99868870
96,544.9425,209.8253,33.7791,97.0035,0.99754405
96,527.8418,209.0398,37.4776,98.9635,0.77938294
96,277.5618,200.2701,24.1845,55.5036,0.77585173
96,263.8521,205.5656,21.5501,49.7425,0.76571774
96,297.1529,199.0437,23.8356,54.0963,0.65185016
96,199.1751,182.0902,23.6155,52.9659,0.61023009
96,13.6396,137.9034,33.5316,46.4484,0.28825048
96,364.4468,216.2657,25.7432,51.9782,0.13704756
96,372.0418,179.0710,31.0302,92.0906,0.11076082
97,527.3308,221.0907,25.9720,59.0307,0.99949902
97,440.1332,215.0329,38.7853,101.1787,0.99768806
97,467.8993,213.4140,36.3516,100.4055,0.99726909
97,191.8409,211.6407,26.6707,61.2127,0.80176270
97,216.6993,205.6109,25.0807,59.1682,0.67050123
97,176.5419,213.6893,26.0259,57.7458,0.62591058
97,100.3765,187.7821,27.3993,55.8184,0.49095652
97,293.4147,223.8371,29.0325,48.5828,0.16580908
97,282.8113,223.2253,54.5081,61.4114,0.10888731
98,350.5054,211.2041,41.9195,110.3984,0.99909556
98,386.4227,211.6621,45.1192,107.9860,0.99848449
98,467.6591,220.8181,28.4811,62.3670,0.98911679
98,214.9279,215.7951,26.9131,61.4955,0.86715645
98,96.9188,213.6380,34.0495,67.3665,0.67134804
98,146.8242,211.1678,29.7750,74.0103,0.63292706
98,7.4545,191.9401,28.2897,67.1695,0.61335826
98,117.3479,207.7037,30.7701,75.4940,0.60221171
98,136.2727,216.2981,28.2508,69.8600,0.38710153
99,323.6619,209.1988,41.6248,112.6280,0.99826396
99,425.3642,220.6200,24.4576,62.3822,0.99785388
99,589.6456,230.3704,38.7005,105.7393,0.99639022
99,287.6041,210.2823,41.0582,108.6789,0.99600971
99,67.7905,207.6595,33.3721,80.3973,0.95285368
99,47.4299,211.4922,36.5434,74.7923,0.85234439
99,163.0329,216.9785,27.6607,63.3056,0.82153285
99,102.2581,213.0680,35.7818,77.1168,0.80021346
99,82.8749,204.0708,32.4536,76.0599,0.13306217
99,309.4665,211.0543,38.5195,106.2261,0.13016212
100,540.8376,231.4320,39.6300,103.0585,0.99780482
100,288.6949,213.1641,34.7450,100.9325,0.99480712
100,257.6404,214.9873,39.4098,98.6389,0.99392694
100,406.9771,220.8797,24.0568,60.1359,0.98978937
100,57.9869,211.4854,36.4334,78.3823,0.98334146
100,108.6147,212.1874,31.9303,77.4478,0.52603406
100,134.6274,213.2733,33.3403,73.3389,0.22199930
100,73.2730,211.5509,36.5840,86.5233,0.14836881
101,407.7284,220.6382,24.5236,59.4054,0.99955142
101,505.3390,227.9457,37.1059,93.5927,0.99917465
101,266.5737,211.3117,34.8119,100.0600,0.99679136
101,237.2177,219.1057,38.1081,87.1829,0.99609220
101,126.1127,218.2943,31.6992,74.7623,0.98964489
101,86.8705,209.5419,35.8607,84.5232,0.97234988
101,63.9678,212.0840,37.8650,80.5756,0.96718502
101,468.2964,207.6944,26.7931,52.3801,0.10297901
102,535.4435,241.0704,61.9692,178.0214,0.99941278
102,248.4685,213.2579,32.0491,91.0396,0.99631059
102,480.4284,226.5119,36.1211,89.3884,0.99493992
102,223.2081,218.9815,30.5072,84.8298,0.98912084
102,107.4277,210.7373,36.7304,86.9352,0.98751414
102,145.2081,216.5960,37.2550,81.8563,0.98027587
102,83.1854,217.3483,37.6752,80.3321,0.97142351
102,421.8350,225.4786,23.4634,50.6979,0.60942775
102,130.2110,209.9850,29.1815,66.7961,0.41038060
102,557.4369,295.4246,44.3091,129.4516,0.16847968
102,237.0830,216.0970,29.8008,85.5633,0.12294337
103,473.2785,242.3108,56.9394,157.5114,0.99972641
103,123.7596,208.6130,36.5272,90.2693,0.99880934
103,163.0689,214.5482,37.2976,91.1697,0.99571848
103,222.3557,219.3769,27.7202,82.0645,0.98736489
103,443.0171,226.0911,33.8514,82.7980,0.97970718
103,102.2217,217.1801,41.2448,91.8170,0.97613394
103,198.9854,216.6555,26.4240,84.8412,0.95456988
103,431.6608,220.2921,25.4911,59.4436,0.31971747
103,450.7474,239.0666,37.1053,104.9066,0.17983797
104,408.5312,236.5316,54.0289,153.0535,0.99869156
104,153.8299,213.9151,38.2990,102.1390,0.99534637
104,119.6856,204.6467,41.4632,107.8854,0.99417508
104,99.8035,211.8876,43.4425,113.6487,0.82612085
104,78.6965,213.2609,26.8800,76.7446,0.28516871
104,433.6472,214.7892,20.6940,60.5877,0.28363669
104,88.0939,220.0138,38.6226,94.7861,0.25870109
104,392.8356,217.7903,36.2720,93.4073,0.16058779
104,426.6915,296.8905,34.0733,93.3873,0.12805900
105,306.3268,236.1329,57.4011,157.5060,0.99923003
105,103.4978,219.3059,42.4141,103.8573,0.99588346
105,67.3633,205.7424,45.3290,127.3583,0.99486971
105,17.4275,214.2457,51.4431,124.1751,0.98406380
105,87.7297,211.8693,39.7726,111.2010,0.72998250
105,380.9050,214.5682,24.0054,58.0588,0.50100338
105,13.6292,212.0912,37.0763,88.8375,0.37038806
105,329.5314,267.8973,40.2291,117.8355,0.19642687
105,340.6070,218.1957,25.9103,61.9834,0.19627407
105,5.3093,233.5678,29.4006,70.5514,0.10941779
106,136.7901,231.8855,66.6765,172.0093,0.99701822
106,206.2403,224.3626,26.3852,59.3204,0.91111469
106,165.7999,227.0018,37.6023,88.2315,0.70700729
106,279.1789,218.7335,26.3801,60.8760,0.46306890
106,117.0093,242.6876,58.8257,164.8104,0.33044112
106,221.1184,223.5417,24.5500,57.8168,0.32485184
106,180.0898,234.1790,27.0718,61.0667,0.20569298
106,161.7537,263.1207,45.3292,117.6666,0.13823000
107,16.3245,228.4917,29.5343,58.5897,0.28529653
108,12.7321,213.7287,33.5597,69.1804,0.26753610
117,23.4768,240.1807,56.6039,103.8797,0.10244852
124,567.3138,205.6629,51.2516,98.0191,0.27901435
125,71.4929,196.8396,35.0543,69.1907,0.28702062
140,20.0279,237.2416,45.0493,81.9703,0.33498994
142,312.4903,184.8705,21.7892,59.0309,0.19487353
144,557.6514,112.2939,36.1728,103.4214,0.17920649
146,34.5066,166.3933,34.7970,69.8692,0.26191306
146,29.8545,186.3487,43.8163,96.5672,0.10121337
152,485.8606,233.5082,24.9694,38.9115,0.11374813
153,416.1010,245.6261,23.4950,43.8117,0.71680152
153,405.3426,246.8589,24.7090,41.9941,0.13085029
154,309.8072,255.6417,26.8305,56.2011,0.97198987
154,320.0591,258.6631,25.6725,45.8705,0.10867235
155,167.5451,252.2703,34.9316,66.4777,0.98873931
155,183.4095,253.0690,28.1287,59.5838,0.31794181
178,408.4987,167.9861,19.9668,48.9479,0.11860008
186,594.2313,283.0735,32.0997,91.6656,0.32727993
199,205.0954,59.3221,70.0992,220.7516,0.10281242
205,251.6285,206.6008,23.8800,42.6661,0.28533709
206,397.2324,195.6533,26.0327,51.4926,0.35495311
206,473.4164,199.4302,21.0095,48.1548,0.32224068
208,538.7117,192.6230,27.6653,57.0305,0.37371194
209,516.7655,206.4927,23.2307,59.9575,0.91293734
209,474.6419,205.2240,58.3481,81.3858,0.10830519
210,535.7555,230.4662,27.2551,61.6057,0.62687534
210,599.9737,308.3095,31.9283,82.2277,0.14155333
210,442.6387,146.1977,44.5365,140.2034,0.12014154
212,482.9480,195.0014,47.6042,113.9389,0.19769326
212,475.2896,125.0344,47.2555,127.4615,0.10409430
219,470.5766,227.3460,22.9844,49.8096,0.83589816
219,455.2148,230.7488,20.5142,44.6606,0.29136640
220,543.1877,226.0764,24.6130,58.4638,0.53428364
220,560.1988,285.6709,26.1444,57.4171,0.12211505
220,467.7958,223.9731,22.6779,58.8592,0.10853516
226,418.9368,179.4099,27.0382,79.9144,0.61791027
226,379.0292,186.0609,30.9615,72.1369,0.23190211
227,518.0712,152.3182,41.5242,117.3328,0.13750365
227,524.7701,205.7943,42.6849,122.0126,0.10542601
229,70.7452,212.6197,33.2320,64.5460,0.36536604
229,55.3751,207.5417,41.1083,86.3962,0.11156943
229,84.5140,208.5872,28.2771,56.3581,0.11033019
229,405.7853,206.9655,35.8373,43.5478,0.10057545
230,57.8789,242.7321,33.6431,70.9264,0.69872522
230,377.0919,247.1187,25.1353,40.2515,0.23479623
230,41.4038,228.5560,40.9091,90.3737,0.18653083
231,414.9146,250.9834,21.9441,52.5921,0.84991550
232,474.2057,242.8612,32.9943,81.2029,0.99937344
